Cert_ID,St_ID,Platform,Cost,Duration,Date
579,20574,edX,14.33,3,5/17/2021
580,20574,LinkedIn Learning,5.46,5,12/21/2020
581,38212,LinkedIn Learning,23.84,12,8/27/2024
582,38212,edX,9.12,2,6/14/2021
583,28628,LinkedIn Learning,14.09,7,8/16/2020
584,28628,Udemy,4.57,1,2/22/2020
585,13080,Coursera,0.1,16,4/23/2023
586,13080,Coursera,4.05,11,6/20/2020
587,758,edX,24.26,2,11/25/2021
588,758,Coursera,23.83,7,1/26/2023
589,18235,edX,20.68,8,12/31/2020
590,18235,FutureLearn,7.11,15,10/23/2023
591,10799,LinkedIn Learning,9.53,10,9/21/2021
592,10799,Coursera,5.83,7,3/8/2024
593,15375,Coursera,20.89,5,2/3/2022
594,15375,edX,4.75,1,3/23/2020
595,33523,Coursera,24.48,9,9/5/2021
596,33523,edX,6.98,5,8/8/2021
597,29982,edX,20.85,7,3/15/2023
598,29982,LinkedIn Learning,9,16,7/29/2022
599,5851,Udemy,16.53,12,4/4/2020
600,5851,Coursera,12.83,2,12/7/2023
601,21767,FutureLearn,3.11,4,5/11/2022
602,21767,LinkedIn Learning,20.64,11,5/1/2023
603,24478,LinkedIn Learning,6.1,3,8/8/2021
604,24478,Coursera,6.81,11,10/3/2022
605,25265,LinkedIn Learning,11.35,11,6/24/2024
606,25265,Udemy,12.57,8,3/14/2024
607,34221,edX,18.48,15,6/7/2022
608,34221,edX,9.19,16,10/31/2024
609,31074,edX,2.5,2,7/21/2021
610,31074,FutureLearn,20.4,6,2/2/2021
611,30710,Udemy,12.18,9,11/23/2021
612,30710,LinkedIn Learning,6.91,11,3/12/2023
613,35220,Udemy,12.5,12,8/22/2024
614,35220,FutureLearn,9.6,12,8/29/2022
615,30207,Udemy,13.14,2,5/7/2024
616,30207,Coursera,7.46,7,9/13/2020
617,13885,LinkedIn Learning,0.26,11,11/20/2024
618,13885,FutureLearn,22.88,9,11/13/2023
619,32792,Udemy,20.33,14,12/17/2023
620,32792,Udemy,7.53,10,7/23/2020
621,22434,edX,13.15,15,2/18/2021
622,22434,edX,1.25,11,12/1/2020
623,20345,FutureLearn,4.44,15,7/4/2022
624,20345,Coursera,15.69,2,10/17/2023
625,34704,LinkedIn Learning,2.36,10,5/22/2021
626,34704,LinkedIn Learning,20.57,8,1/20/2020
627,32638,Coursera,3.9,7,6/22/2024
628,32638,LinkedIn Learning,9.63,11,6/9/2020
629,35079,Coursera,18.43,5,9/29/2021
630,35079,FutureLearn,9.53,8,5/2/2020
631,13231,FutureLearn,9.08,3,6/25/2023
632,13231,Coursera,6.79,15,6/27/2021
633,8022,Coursera,19.19,4,8/18/2024
634,8022,edX,17.59,12,4/20/2024
635,12685,LinkedIn Learning,16.72,5,5/20/2023
636,12685,edX,15.23,10,3/19/2024
637,28455,Udemy,8.31,2,8/7/2021
638,28455,Coursera,15.49,13,5/28/2023
639,20439,edX,13.89,9,2/14/2022
640,20439,Udemy,10.77,1,3/6/2020
641,33385,FutureLearn,10.58,5,12/15/2021
642,33385,edX,8.31,11,11/23/2024
643,36904,edX,3.44,5,10/7/2020
644,36904,Coursera,3.3,8,5/10/2022
645,551,Coursera,15.77,15,3/22/2024
646,551,edX,15.84,11,5/14/2021
647,21075,edX,6.01,16,4/6/2023
648,21075,LinkedIn Learning,11.69,14,8/23/2021
649,32194,Udemy,21.68,2,11/6/2024
650,32194,Coursera,3.23,13,12/23/2021
651,11660,edX,8.75,1,7/12/2022
652,11660,Udemy,17.83,13,2/8/2023
653,33159,FutureLearn,9.51,2,12/27/2024
654,33159,FutureLearn,0.87,15,10/12/2022
655,3169,edX,10.34,4,6/3/2022
656,3169,FutureLearn,12.07,3,5/29/2021
657,951,LinkedIn Learning,1.52,6,11/3/2024
658,951,Coursera,10.2,14,12/31/2022
659,30289,Coursera,18.89,10,8/1/2022
660,30289,Udemy,0.72,3,6/30/2024
661,41666,Coursera,12.25,9,4/19/2021
662,41666,Udemy,0.45,11,12/1/2022
663,22071,LinkedIn Learning,4.72,9,8/13/2021
664,22071,FutureLearn,6.25,8,11/30/2023
665,35949,LinkedIn Learning,2.12,12,12/31/2023
666,35949,FutureLearn,10.04,3,5/20/2024
667,30052,Udemy,5.4,9,7/21/2023
668,30052,Coursera,11.45,6,1/26/2023
669,23216,FutureLearn,24.89,9,12/17/2020
670,23216,FutureLearn,0.07,12,2/4/2021
671,37959,Udemy,10.84,14,11/2/2023
672,37959,LinkedIn Learning,13.59,15,10/9/2024
673,14469,edX,23.7,13,12/27/2020
674,14469,FutureLearn,24.36,15,2/21/2022
675,19827,Coursera,0.65,11,9/18/2023
676,19827,Coursera,4.64,4,1/23/2021
677,35263,LinkedIn Learning,23.51,16,4/6/2023
678,35263,LinkedIn Learning,0.55,9,5/5/2021
679,17289,LinkedIn Learning,23.58,14,3/8/2020
680,17289,edX,16.3,11,11/7/2023
681,29122,Udemy,2.3,9,8/19/2023
682,29122,FutureLearn,7.92,16,8/11/2022
683,16830,FutureLearn,18.86,15,6/5/2021
684,16830,LinkedIn Learning,2.59,10,1/1/2020
685,31385,FutureLearn,2.04,7,10/3/2023
686,31385,LinkedIn Learning,6.92,16,3/24/2024
687,1829,Udemy,12.31,11,3/31/2020
688,1829,FutureLearn,17.84,14,11/3/2021
689,3174,Udemy,22.98,7,7/17/2023
690,3174,LinkedIn Learning,1.77,6,8/9/2024
691,6119,Coursera,4.49,9,2/6/2024
692,6119,edX,19.37,15,11/18/2020
693,36173,edX,16.84,10,8/23/2023
694,36173,Udemy,2.61,14,11/15/2024
695,34912,Udemy,1.21,11,6/25/2024
696,34912,edX,22.85,9,5/17/2020
697,8802,LinkedIn Learning,4.14,12,2/19/2022
698,8802,Udemy,4.07,8,12/28/2021
699,32657,LinkedIn Learning,17.18,9,1/7/2020
700,32657,LinkedIn Learning,5.13,14,6/9/2022
701,29695,Coursera,18.4,1,10/23/2021
702,29695,edX,23.71,16,9/18/2020
703,31797,Udemy,14.83,3,2/12/2023
704,31797,FutureLearn,8.26,11,11/28/2022
705,41324,Udemy,20.17,14,7/16/2023
706,41324,LinkedIn Learning,2.22,3,7/20/2022
707,13793,Coursera,11.24,2,7/13/2024
708,13793,edX,17,10,10/14/2023
709,28945,Coursera,14.11,15,1/22/2020
710,28945,LinkedIn Learning,2.59,6,12/14/2021
711,8160,edX,22.21,12,10/15/2023
712,8160,Udemy,17.39,10,12/17/2021
713,25457,Coursera,5.5,7,1/24/2023
714,25457,FutureLearn,11.25,14,1/10/2020
715,23206,Udemy,17.53,5,8/27/2022
716,23206,Udemy,21.02,12,1/3/2020
717,26195,Udemy,9.83,12,10/11/2024
718,26195,LinkedIn Learning,12.51,12,6/25/2023
719,32952,LinkedIn Learning,8.98,9,9/15/2021
720,32952,LinkedIn Learning,22.09,10,8/16/2023
721,34661,FutureLearn,21.43,4,3/29/2023
722,34661,Udemy,21.87,16,6/24/2023
723,30350,edX,10.72,4,3/24/2023
724,30350,Coursera,22.43,1,12/22/2020
725,22088,Coursera,5.3,15,4/7/2024
726,22088,Coursera,19.71,2,1/10/2024
727,25210,LinkedIn Learning,15.06,6,10/20/2022
728,25210,Coursera,7.94,12,3/23/2020
729,2557,FutureLearn,7.42,11,10/6/2021
730,2557,edX,12.62,9,12/23/2023
731,11980,Coursera,24.42,10,9/1/2022
732,11980,Udemy,1.03,9,5/10/2024
733,15196,FutureLearn,5.64,8,3/26/2022
734,15196,Coursera,7.42,9,11/10/2020
735,22329,Udemy,23.04,2,1/14/2024
736,22329,edX,14.71,15,7/10/2020
737,36958,Udemy,15.86,14,7/27/2022
738,36958,FutureLearn,17.12,14,10/4/2023
739,33613,LinkedIn Learning,4.71,3,8/17/2021
740,33613,LinkedIn Learning,3.07,2,9/12/2022
741,9356,LinkedIn Learning,24.33,1,3/1/2020
742,9356,FutureLearn,14.8,8,2/22/2023
743,25872,FutureLearn,10.38,11,7/17/2020
744,25872,edX,5.15,8,12/25/2021
745,17152,edX,12.36,15,7/21/2024
746,17152,edX,11.76,4,4/28/2024
747,5689,Coursera,2.98,10,9/8/2023
748,5689,Coursera,7.74,5,7/20/2021
749,29226,edX,0.44,13,5/23/2021
750,29226,LinkedIn Learning,5.07,1,10/14/2022
751,10944,edX,18.99,15,5/25/2022
752,10944,FutureLearn,24.35,9,4/29/2020
753,19916,edX,11.98,5,2/6/2024
754,19916,Udemy,9.03,7,11/12/2023
755,5200,Coursera,22.32,7,11/24/2023
756,5200,FutureLearn,4.01,11,7/29/2021
757,3893,LinkedIn Learning,5.44,4,10/14/2020
758,3893,LinkedIn Learning,21.82,8,5/21/2020
759,21112,edX,0.78,4,9/26/2024
760,21112,FutureLearn,12.84,16,2/16/2021
761,33213,Udemy,6.89,6,6/2/2020
762,33213,FutureLearn,24.87,10,11/8/2020
763,37641,Udemy,18.32,11,11/4/2021
764,37641,FutureLearn,23.08,14,10/30/2021
765,40355,FutureLearn,2.83,13,8/3/2021
766,40355,LinkedIn Learning,18.63,4,8/27/2024
767,26505,FutureLearn,15.8,9,4/11/2024
768,26505,LinkedIn Learning,21.23,12,10/10/2021
769,29523,Udemy,24.83,7,12/15/2023
770,29523,LinkedIn Learning,14.12,16,6/10/2023
771,23240,edX,9.94,6,6/21/2023
772,23240,LinkedIn Learning,15.65,6,12/10/2022
773,5941,edX,17.61,12,7/25/2020
774,5941,LinkedIn Learning,16.33,1,5/13/2020
775,9651,FutureLearn,20.46,15,1/26/2021
776,9651,FutureLearn,20.36,5,10/7/2020
777,22730,edX,12.33,14,2/23/2020
778,22730,edX,0.13,3,3/3/2020
779,1688,edX,5.52,10,4/1/2023
780,1688,FutureLearn,1.07,5,2/25/2022
781,5019,Udemy,12.03,14,11/26/2023
782,5019,FutureLearn,2.19,6,5/7/2023
783,8401,Coursera,13.47,8,9/7/2021
784,8401,Coursera,4.23,7,9/5/2020
785,8760,Coursera,3.73,11,2/5/2021
786,8760,edX,18.66,8,8/2/2024
787,41225,edX,15.84,8,10/30/2020
788,41225,FutureLearn,20.82,15,2/14/2024
789,3063,FutureLearn,0.67,13,3/4/2021
790,3063,LinkedIn Learning,6.91,4,8/19/2022
791,8846,FutureLearn,14.78,6,6/23/2024
792,8846,LinkedIn Learning,2.6,2,2/10/2021
793,24483,LinkedIn Learning,18.61,10,2/15/2022
794,24483,LinkedIn Learning,24.48,9,9/14/2020
795,20529,edX,14.25,9,4/21/2021
796,20529,FutureLearn,5.25,13,10/25/2023
797,163,LinkedIn Learning,15.99,1,5/1/2021
798,163,edX,8.41,14,5/10/2023
799,31490,edX,13.55,13,5/20/2023
800,31490,FutureLearn,15.52,8,1/3/2022
801,37534,Udemy,10.41,6,8/18/2022
802,37534,LinkedIn Learning,23.77,11,2/19/2024
803,28801,Udemy,12.74,10,1/27/2022
804,28801,Udemy,5.25,10,11/27/2023
805,37768,LinkedIn Learning,4.52,9,1/5/2022
806,37768,FutureLearn,7.06,7,12/12/2022
807,28225,Coursera,24.99,7,1/7/2024
808,28225,LinkedIn Learning,17.29,14,12/29/2021
809,4340,Coursera,15.52,4,8/27/2021
810,4340,FutureLearn,19.03,7,1/6/2022
811,20479,FutureLearn,16.25,2,1/1/2024
812,20479,Coursera,19.86,1,4/24/2024
813,36713,Udemy,2.3,13,3/6/2021
814,36713,edX,3.3,10,10/29/2022
815,8051,edX,11.67,10,6/8/2020
816,8051,Coursera,22.71,11,11/5/2023
817,17848,Coursera,4.32,14,7/16/2024
818,17848,Udemy,19.42,16,5/30/2021
819,6602,Coursera,20.34,10,11/11/2024
820,6602,Udemy,3.29,3,1/28/2022
821,15757,FutureLearn,8.11,4,7/5/2021
822,15757,Coursera,23.6,7,5/11/2021
823,2687,edX,8.83,5,7/25/2023
824,2687,Coursera,1.43,7,4/2/2024
825,8664,Coursera,2.75,9,1/19/2020
826,8664,Coursera,15.69,1,10/21/2023
827,19929,Udemy,16.17,7,1/2/2023
828,19929,FutureLearn,24.86,14,3/13/2023
829,25538,edX,12.08,16,1/23/2023
830,25538,edX,16.32,4,9/6/2023
831,405,edX,13.14,14,4/15/2021
832,405,LinkedIn Learning,8.77,1,11/25/2020
833,28734,Udemy,4.12,8,8/25/2021
834,28734,Coursera,21.38,12,2/27/2021
835,13404,FutureLearn,8.47,2,8/28/2024
836,13404,FutureLearn,6.71,15,9/6/2021
837,35469,Coursera,0.09,8,5/2/2023
838,35469,LinkedIn Learning,21.98,2,2/17/2022
839,31927,LinkedIn Learning,12.81,14,3/3/2024
840,31927,Udemy,13.47,9,7/7/2021
841,5264,LinkedIn Learning,10.17,4,6/25/2024
842,5264,edX,13.04,4,11/25/2021
843,25385,Udemy,12.52,3,6/26/2021
844,25385,Coursera,19.4,3,5/21/2023
845,24702,Coursera,13.37,14,9/30/2024
846,24702,Udemy,14.78,10,2/4/2024
847,19611,LinkedIn Learning,20.46,11,4/28/2021
848,19611,edX,10.56,8,3/11/2020
849,23266,edX,17.1,6,2/13/2024
850,23266,LinkedIn Learning,1.95,3,8/20/2022
851,20121,Udemy,0.81,13,1/14/2024
852,20121,edX,14.3,12,5/2/2024
853,20273,Udemy,11.18,7,9/26/2021
854,20273,Coursera,13.26,6,4/12/2021
855,23677,FutureLearn,3.19,3,4/7/2021
856,23677,Coursera,4.24,12,4/9/2020
857,36976,edX,5.38,6,11/6/2022
858,36976,Udemy,1.69,2,8/30/2021
859,26704,Coursera,14.6,9,1/9/2023
860,26704,Udemy,2.94,5,5/10/2024
861,6388,LinkedIn Learning,9.48,16,1/22/2024
862,6388,FutureLearn,14.95,12,12/3/2022
863,25582,FutureLearn,23.47,4,8/30/2021
864,25582,FutureLearn,4.74,4,6/20/2024
865,30901,Udemy,20.01,13,7/19/2024
866,30901,LinkedIn Learning,11.66,10,1/19/2021
867,26860,Udemy,15.01,10,12/8/2020
868,26860,edX,4.22,10,12/15/2023
869,1732,Coursera,8.27,11,5/16/2020
870,1732,Udemy,5.22,3,3/1/2020
871,26571,edX,24.41,11,10/23/2020
872,26571,LinkedIn Learning,8.23,6,1/9/2023
873,7855,edX,9.12,9,5/18/2023
874,7855,LinkedIn Learning,13.68,5,7/7/2024
875,24647,edX,23.99,9,10/6/2020
876,24647,Coursera,6.2,4,3/20/2020
877,3145,edX,9.47,3,6/2/2020
878,3145,FutureLearn,20.42,11,12/28/2022
879,13920,LinkedIn Learning,0.74,10,6/29/2023
880,13920,Coursera,0.46,14,4/10/2021
881,3892,FutureLearn,0.08,9,12/7/2022
882,3892,Coursera,19.23,9,6/4/2020
883,31315,LinkedIn Learning,14.48,7,4/26/2024
884,31315,edX,9.87,2,2/6/2020
885,17867,LinkedIn Learning,16.08,14,4/24/2020
886,17867,edX,5.35,4,5/30/2022
887,36165,Udemy,21.7,2,3/22/2021
888,36165,edX,23.35,15,5/4/2021
889,36465,LinkedIn Learning,20.77,4,7/22/2020
890,36465,Udemy,23.82,3,3/25/2022
891,6174,Udemy,19.32,4,6/14/2020
892,6174,edX,11.35,10,5/27/2024
893,14467,Coursera,17.28,1,2/28/2021
894,14467,edX,15.93,11,5/21/2023
895,34195,FutureLearn,24.9,10,7/2/2020
896,34195,Coursera,16.06,14,8/4/2021
897,12453,LinkedIn Learning,6.91,6,7/16/2021
898,12453,LinkedIn Learning,24.29,10,1/26/2021
899,35753,FutureLearn,10.08,8,1/18/2024
900,35753,edX,13.83,6,4/7/2020
901,35613,LinkedIn Learning,23.75,7,5/5/2024
902,35613,Udemy,24.93,14,5/3/2020
903,19914,Udemy,0.35,4,5/17/2020
904,19914,Udemy,13.93,4,5/18/2022
905,11797,Coursera,12.58,3,2/13/2020
906,11797,Coursera,1.5,7,2/10/2023
907,25859,edX,24.63,7,6/2/2023
908,25859,edX,13.93,5,7/22/2021
909,29605,FutureLearn,12.86,11,1/21/2024
910,29605,Coursera,8.33,5,1/6/2024
911,26364,edX,22.38,14,12/12/2021
912,26364,LinkedIn Learning,9.63,11,12/28/2022
913,11003,Udemy,7.09,2,12/26/2020
914,11003,Udemy,21.04,1,11/29/2022
915,30954,edX,5.96,15,11/7/2020
916,30954,edX,19.84,14,4/7/2024
917,40800,LinkedIn Learning,6.22,3,8/7/2022
918,40800,LinkedIn Learning,11.67,13,2/1/2020
919,33749,LinkedIn Learning,3.15,15,12/7/2021
920,33749,Coursera,8.59,4,8/27/2023
921,31375,Udemy,10.79,4,11/13/2023
922,31375,FutureLearn,16.66,12,10/8/2021
923,23459,FutureLearn,3.89,6,6/24/2020
924,23459,Udemy,2.8,6,2/19/2020
925,22004,FutureLearn,11.04,8,10/26/2021
926,22004,edX,6.89,1,5/19/2024
927,23867,Coursera,2.89,10,9/21/2021
928,23867,FutureLearn,4.07,11,5/22/2021
929,35191,FutureLearn,9.34,9,5/17/2021
930,35191,LinkedIn Learning,13.94,2,5/13/2023
931,9503,LinkedIn Learning,19.08,2,5/30/2024
932,9503,Coursera,7.95,10,5/1/2023
933,2282,edX,16.22,4,2/22/2021
934,2282,LinkedIn Learning,12.26,14,4/24/2024
935,13416,LinkedIn Learning,20.52,5,7/19/2020
936,13416,Udemy,21.09,7,10/13/2023
937,35151,Coursera,1.58,3,11/18/2023
938,35151,Coursera,7.47,7,7/29/2020
939,37865,Coursera,21.33,12,11/14/2022
940,37865,edX,10.69,10,8/26/2022
941,6156,LinkedIn Learning,19,11,10/22/2024
942,6156,FutureLearn,2.33,5,10/3/2021
943,26217,FutureLearn,11.98,5,5/6/2020
944,26217,Udemy,6.7,15,2/19/2021
945,31838,Coursera,14.5,9,1/27/2020
946,31838,edX,11.84,15,6/5/2020
947,41424,edX,9.7,13,6/13/2022
948,41424,Udemy,12.03,5,12/17/2024
949,38858,LinkedIn Learning,12.43,4,7/24/2023
950,38858,edX,14.2,1,9/21/2021
951,6147,LinkedIn Learning,4.63,6,5/28/2021
952,6147,edX,10.24,4,12/18/2023
953,14145,Udemy,3.08,2,12/5/2021
954,14145,edX,22.5,7,9/4/2020
955,28479,LinkedIn Learning,5.49,3,11/26/2023
956,28479,Coursera,8.52,13,8/9/2022
957,19616,Udemy,12.03,15,3/15/2020
958,19616,FutureLearn,12.77,1,9/3/2023
959,28890,FutureLearn,12.4,8,2/28/2023
960,28890,Coursera,14.15,9,5/26/2023
961,17556,LinkedIn Learning,9.32,10,4/3/2024
962,17556,LinkedIn Learning,20.94,7,7/31/2021
963,39025,LinkedIn Learning,8.91,1,2/27/2024
964,39025,LinkedIn Learning,15.06,8,8/11/2021
965,13370,edX,3.11,12,2/25/2020
966,13370,LinkedIn Learning,11.31,13,4/15/2021
967,41331,FutureLearn,15.47,1,6/4/2023
968,41331,edX,13.44,6,9/9/2021
969,23528,Coursera,16.74,8,8/2/2023
970,23528,Udemy,23,12,10/30/2024
971,7804,Udemy,8.64,8,7/14/2022
972,7804,FutureLearn,3.86,14,12/25/2020
973,6955,FutureLearn,18.93,2,2/28/2022
974,6955,LinkedIn Learning,9.79,12,3/5/2022
975,15447,FutureLearn,4.56,6,12/26/2023
976,15447,Udemy,22.74,2,2/17/2023
977,40162,Coursera,15.55,11,11/4/2020
978,40162,Udemy,24.77,5,11/30/2024
979,5784,edX,9.68,2,12/2/2024
980,5784,LinkedIn Learning,8.92,13,3/21/2022
981,2628,Coursera,1.63,14,12/6/2020
982,2628,Coursera,22.5,16,3/23/2023
983,26012,LinkedIn Learning,24.93,8,5/21/2020
984,26012,LinkedIn Learning,17.11,6,3/9/2020
985,2222,edX,3.18,15,1/28/2022
986,2222,LinkedIn Learning,14.71,7,12/21/2022
987,28286,Udemy,18.49,7,10/25/2022
988,28286,LinkedIn Learning,8.2,2,5/12/2021
989,21901,edX,19.79,8,10/19/2024
990,21901,FutureLearn,6.12,13,1/8/2024
991,14543,FutureLearn,22.81,11,2/20/2022
992,14543,Coursera,3.73,13,10/2/2023
993,22002,Coursera,4.99,1,3/9/2022
994,22002,Coursera,21.91,1,3/14/2023
995,22554,LinkedIn Learning,13.23,2,11/1/2020
996,22554,Udemy,15.93,15,6/22/2020
997,17447,edX,2.15,7,3/21/2020
998,17447,Udemy,0.41,15,8/19/2024
999,25463,LinkedIn Learning,8.32,6,12/5/2021
1000,25463,Coursera,7.21,7,1/13/2024
1001,33056,FutureLearn,3.11,12,12/23/2024
1002,33056,edX,14.3,11,4/16/2021
1003,19049,Udemy,1.99,4,8/19/2021
1004,19049,Udemy,8.05,9,10/17/2020
1005,42065,Udemy,21.5,5,9/4/2024
1006,42065,FutureLearn,12.68,12,9/5/2020
1007,20183,LinkedIn Learning,13.86,12,1/7/2020
1008,20183,Coursera,18,2,4/10/2020
1009,41345,FutureLearn,21.82,6,4/6/2022
1010,41345,FutureLearn,17.97,2,12/31/2023
1011,35127,Udemy,23.64,7,10/28/2023
1012,35127,Udemy,0.7,16,6/11/2022
1013,158,Coursera,0.54,7,11/9/2020
1014,158,FutureLearn,21.11,12,12/20/2024
1015,2626,Coursera,24.41,13,12/12/2022
1016,2626,LinkedIn Learning,8.9,16,8/5/2021
1017,27862,edX,19.99,16,7/3/2020
1018,27862,LinkedIn Learning,18.87,15,2/3/2020
1019,7126,FutureLearn,8.89,16,8/21/2021
1020,7126,FutureLearn,24.75,8,4/19/2022
1021,26556,FutureLearn,1.44,7,3/31/2022
1022,26556,FutureLearn,12.4,4,1/31/2021
1023,4476,FutureLearn,19.82,5,6/28/2021
1024,4476,Coursera,4.84,13,1/11/2024
1025,25592,Udemy,7.17,13,4/10/2024
1026,25592,LinkedIn Learning,9.41,3,9/1/2020
1027,29020,Udemy,10.81,15,9/22/2021
1028,29020,FutureLearn,1.11,14,11/25/2020
1029,30270,Coursera,22.37,3,6/11/2020
1030,30270,FutureLearn,19.87,12,9/21/2023
1031,25635,Udemy,17.74,13,8/3/2024
1032,25635,edX,5.17,4,3/14/2021
1033,15455,FutureLearn,13.55,5,6/24/2023
1034,15455,Coursera,12.34,6,11/15/2024
1035,39772,LinkedIn Learning,12.61,15,4/8/2024
1036,39772,FutureLearn,21.61,11,1/28/2024
1037,8734,Udemy,17.86,14,2/28/2023
1038,8734,Coursera,21.93,3,12/12/2021
1039,17530,LinkedIn Learning,5.1,11,8/26/2022
1040,17530,FutureLearn,14.81,1,11/22/2021
1041,20467,Coursera,4.61,11,8/31/2020
1042,20467,Coursera,1.13,11,2/1/2021
1043,41789,LinkedIn Learning,23.6,7,1/23/2024
1044,41789,Coursera,20.21,16,6/11/2021
1045,40697,Coursera,17.23,10,7/27/2022
1046,40697,FutureLearn,7.25,9,3/5/2022
1047,41868,FutureLearn,4.1,13,6/15/2020
1048,41868,Coursera,2.79,2,8/4/2022
1049,31590,edX,15.22,6,7/9/2024
1050,31590,LinkedIn Learning,15.83,12,5/22/2024
1051,18055,Udemy,14.9,15,4/3/2024
1052,18055,Coursera,12.33,9,7/17/2020
1053,8687,FutureLearn,21.02,4,4/13/2024
1054,8687,LinkedIn Learning,19.92,16,2/21/2022
1055,13773,FutureLearn,18.23,11,1/24/2022
1056,13773,LinkedIn Learning,6.21,14,10/1/2024
1057,14949,LinkedIn Learning,4.29,14,12/16/2023
1058,14949,Udemy,17.19,7,3/12/2023
1059,41564,FutureLearn,7.01,13,1/3/2022
1060,41564,edX,4.94,2,3/8/2021
1061,32175,Udemy,11.12,9,6/28/2020
1062,32175,Udemy,11.32,14,5/5/2023
1063,33977,LinkedIn Learning,10.59,2,5/1/2023
1064,33977,Udemy,9.83,14,10/16/2024
1065,19275,Coursera,0.22,2,5/25/2023
1066,19275,Udemy,18.97,6,6/17/2020
1067,11944,edX,6.76,2,8/10/2020
1068,11944,FutureLearn,23.3,1,8/17/2024
1069,20792,Udemy,8.16,1,7/15/2020
1070,20792,edX,22.85,12,4/26/2022
1071,30309,LinkedIn Learning,18.98,7,12/1/2021
1072,30309,edX,16,9,10/1/2020
1073,9072,FutureLearn,9.3,9,8/14/2020
1074,9072,Udemy,24.74,13,6/19/2021
1075,2150,Udemy,6.02,12,4/4/2021
1076,2150,Udemy,23.9,7,2/9/2022
1077,13709,FutureLearn,1.19,8,11/15/2023
1078,13709,Coursera,1.14,16,9/17/2020
1079,22421,LinkedIn Learning,1.91,8,11/17/2020
1080,22421,edX,6.4,14,1/6/2022
1081,12035,FutureLearn,21.91,3,2/12/2024
1082,12035,edX,9.07,2,5/15/2023
1083,18587,edX,5.22,7,10/12/2020
1084,18587,Coursera,15.08,1,9/21/2023
1085,7306,Coursera,10.73,4,11/22/2021
1086,7306,LinkedIn Learning,7.22,6,1/23/2024
1087,1392,LinkedIn Learning,19.31,15,7/25/2023
1088,1392,FutureLearn,1.71,4,2/23/2020
1089,41516,Coursera,10.74,10,12/2/2021
1090,41516,FutureLearn,1.06,1,6/25/2023
1091,17121,Coursera,6.74,13,6/5/2024
1092,17121,Udemy,11.42,7,6/29/2021
1093,4958,FutureLearn,17.82,5,6/14/2024
1094,4958,Udemy,19.63,16,1/22/2022
1095,25562,LinkedIn Learning,23.38,3,3/16/2020
1096,25562,Coursera,19.9,15,3/17/2023
1097,18666,LinkedIn Learning,3.69,3,9/27/2023
1098,18666,LinkedIn Learning,6.9,6,4/17/2022
1099,3543,LinkedIn Learning,7.4,1,9/30/2023
1100,3543,edX,3.04,6,11/17/2021
1101,37658,LinkedIn Learning,20.68,1,4/10/2022
1102,37658,Udemy,6.93,6,12/16/2024
1103,3620,Udemy,11.9,5,3/29/2022
1104,3620,Udemy,24.15,6,7/2/2021
1105,27423,LinkedIn Learning,15.27,2,6/28/2020
1106,27423,LinkedIn Learning,0.45,4,4/7/2020
1107,18499,Coursera,10.83,4,11/21/2021
1108,18499,LinkedIn Learning,10.2,2,1/9/2024
1109,3496,FutureLearn,1.69,16,8/6/2024
1110,3496,LinkedIn Learning,0.63,6,3/10/2020
1111,824,Udemy,10.66,3,8/25/2022
1112,824,LinkedIn Learning,24.31,7,4/21/2024
1113,26566,edX,11.36,1,7/24/2023
1114,26566,Udemy,5.78,11,3/1/2024
1115,35197,LinkedIn Learning,17.96,15,10/15/2022
1116,35197,Coursera,13.9,10,10/9/2021
1117,36248,LinkedIn Learning,24.16,16,1/12/2021
1118,36248,Udemy,22.63,11,8/7/2020
1119,7521,edX,2.67,4,7/24/2022
1120,7521,FutureLearn,19.63,14,10/24/2023
1121,31265,Udemy,21.53,9,10/16/2024
1122,31265,LinkedIn Learning,21.65,8,6/26/2022
1123,40930,edX,14.9,16,11/13/2021
1124,40930,Udemy,23.73,5,10/19/2024
1125,2752,FutureLearn,23.82,14,1/28/2020
1126,2752,LinkedIn Learning,17.05,7,1/13/2022
1127,32444,Udemy,23.08,9,4/24/2023
1128,32444,Coursera,1.52,6,3/20/2020
1129,7199,Coursera,21.22,8,2/3/2024
1130,7199,LinkedIn Learning,13.1,13,2/10/2021
1131,38678,LinkedIn Learning,9.08,8,8/22/2024
1132,38678,FutureLearn,1.97,6,2/11/2020
1133,34477,LinkedIn Learning,2.43,11,1/22/2024
1134,34477,edX,24.34,13,7/4/2021
1135,34643,LinkedIn Learning,9.61,7,11/29/2023
1136,34643,edX,3.07,2,10/7/2024
1137,34998,LinkedIn Learning,1.39,8,1/1/2020
1138,34998,Coursera,4.55,4,2/6/2023
1139,35622,edX,24.62,5,8/24/2024
1140,35622,edX,7.28,7,5/27/2020
1141,20450,edX,23.38,14,5/11/2021
1142,20450,Udemy,1.54,9,7/16/2022
1143,5225,edX,17.33,16,2/17/2022
1144,5225,edX,13,7,1/9/2023
1145,26599,Udemy,4.49,14,11/28/2021
1146,26599,FutureLearn,5.11,8,8/25/2024
1147,25190,FutureLearn,17.4,16,5/9/2022
1148,25190,LinkedIn Learning,5.39,1,12/19/2024
1149,27898,FutureLearn,9.36,6,7/2/2020
1150,27898,edX,9.81,14,5/18/2020
1151,27613,Coursera,14.61,16,3/23/2022
