St_ID,Exam_ID,Ques_ID,Student_Answer,Is_Correct
15353,674,1020,A,1
15353,674,847,B,1
15353,674,415,C,0
15353,674,1137,A,1
15353,674,98,D,1
15353,674,733,A,1
15353,674,191,D,1
15353,674,431,A,1
15353,674,843,B,1
15353,674,675,B,1
26352,564,957,B,1
26352,564,1066,D,1
26352,564,359,D,1
26352,564,1165,A,1
26352,564,842,C,1
26352,564,333,B,0
26352,564,720,A,1
26352,564,388,B,0
26352,564,1153,B,1
26352,564,544,C,0
26352,564,361,C,1
26352,564,288,A,1
12551,695,176,C,1
12551,695,863,C,1
12551,695,741,A,1
12551,695,577,A,1
12551,695,192,D,1
12551,695,694,D,1
12551,695,221,B,1
12551,695,299,A,1
12551,695,965,C,0
27918,1044,775,B,1
27918,1044,1171,B,1
27918,1044,908,D,0
27918,1044,142,B,1
27918,1044,839,B,1
27918,1044,941,D,0
27918,1044,483,A,0
27918,1044,532,D,0
27918,1044,915,D,1
27918,1044,282,C,0
32562,1196,270,C,1
32562,1196,1045,B,1
32562,1196,729,C,1
32562,1196,177,B,1
32562,1196,622,B,1
32562,1196,839,D,0
32562,1196,655,D,0
32562,1196,841,B,1
32562,1196,899,D,1
32562,1196,358,A,1
27550,787,111,C,1
27550,787,805,A,0
27550,787,301,D,1
27550,787,919,B,0
27550,787,779,C,1
27550,787,949,A,0
27550,787,253,B,1
27550,787,860,D,0
27550,787,909,D,1
27550,787,822,B,0
27550,787,213,A,1
27550,787,932,B,1
28595,1108,1073,C,1
28595,1108,205,C,1
28595,1108,782,C,1
28595,1108,618,A,1
28595,1108,872,A,1
28595,1108,489,A,1
28595,1108,25,B,1
28595,1108,334,A,1
28595,1108,856,C,1
28595,1108,401,C,1
28595,1108,303,A,1
18541,577,6,D,1
18541,577,1121,A,1
18541,577,1056,A,0
18541,577,908,A,0
18541,577,90,B,1
18541,577,967,D,1
18541,577,320,B,1
18541,577,1069,C,1
18541,577,777,A,1
18541,577,452,C,0
18541,577,601,D,1
41924,1459,1047,B,0
41924,1459,603,A,0
41924,1459,45,C,0
41924,1459,23,A,0
41924,1459,788,B,1
41924,1459,327,A,1
41924,1459,784,D,1
41924,1459,442,D,1
41924,1459,1118,B,1
41924,1459,606,D,1
41924,1459,348,C,1
18182,149,654,A,1
18182,149,800,A,0
18182,149,1129,C,1
18182,149,538,B,0
18182,149,979,C,1
18182,149,307,C,1
18182,149,932,D,1
18182,149,82,A,1
18182,149,683,B,0
4735,49,1129,D,1
4735,49,410,B,1
4735,49,512,C,0
4735,49,1179,A,1
4735,49,510,B,0
4735,49,303,A,0
4735,49,589,C,1
4735,49,623,C,1
4735,49,865,A,1
4735,49,1006,C,0
5921,585,565,A,1
5921,585,1000,C,0
5921,585,955,A,1
5921,585,188,C,1
5921,585,407,D,1
5921,585,1105,C,0
5921,585,987,D,1
5921,585,861,D,1
5921,585,182,B,1
5921,585,193,C,1
5921,585,906,B,1
935,610,73,C,1
935,610,118,B,0
935,610,1183,B,1
935,610,767,A,1
935,610,700,A,1
935,610,472,B,1
935,610,819,D,1
935,610,95,A,1
935,610,16,B,1
935,610,190,A,1
935,610,662,C,1
11727,1077,178,A,1
11727,1077,898,D,1
11727,1077,997,A,1
11727,1077,956,D,1
11727,1077,330,A,1
11727,1077,392,C,1
11727,1077,996,B,1
11727,1077,861,D,1
11727,1077,1188,D,1
11727,1077,150,A,1
11727,1077,1002,B,1
11727,1077,79,D,1
32856,408,372,A,1
32856,408,981,C,1
32856,408,161,B,0
32856,408,102,C,1
32856,408,990,A,1
32856,408,1193,A,1
32856,408,1048,C,1
32856,408,705,B,1
32856,408,1006,B,1
32856,408,51,A,1
34858,147,1081,C,1
34858,147,132,D,1
34858,147,969,B,1
34858,147,1172,D,1
34858,147,1073,A,0
34858,147,607,B,1
34858,147,361,D,1
34858,147,310,A,1
34858,147,965,D,0
34858,147,884,D,1
34858,147,493,A,0
38867,1014,336,C,1
38867,1014,215,D,1
38867,1014,264,B,1
38867,1014,13,B,0
38867,1014,899,A,1
38867,1014,781,B,1
38867,1014,86,C,1
38867,1014,327,B,1
38867,1014,954,D,1
38867,1014,422,D,1
26025,410,890,D,1
26025,410,643,C,0
26025,410,425,B,1
26025,410,898,B,1
26025,410,817,A,0
26025,410,944,C,1
26025,410,246,D,1
26025,410,101,C,1
26025,410,866,B,1
26025,410,707,D,0
26025,410,908,D,1
35436,1344,218,D,0
35436,1344,285,C,1
35436,1344,75,A,0
35436,1344,249,B,1
35436,1344,677,A,1
35436,1344,269,B,0
35436,1344,965,B,1
35436,1344,257,B,0
35436,1344,1177,D,1
22736,1406,578,A,1
22736,1406,806,D,1
22736,1406,1030,D,0
22736,1406,807,B,0
22736,1406,430,C,1
22736,1406,714,A,1
22736,1406,1179,D,1
22736,1406,558,A,0
22736,1406,165,B,1
22736,1406,356,D,1
22736,1406,352,C,0
40434,1396,880,C,1
40434,1396,593,C,1
40434,1396,734,D,0
40434,1396,726,A,0
40434,1396,1176,D,0
40434,1396,17,B,1
40434,1396,1100,D,1
40434,1396,841,C,1
40434,1396,542,C,1
40434,1396,712,B,1
30152,834,1086,D,0
30152,834,368,B,1
30152,834,1019,A,0
30152,834,694,B,0
30152,834,121,A,0
30152,834,917,B,1
30152,834,939,D,1
30152,834,792,B,1
30152,834,338,A,0
30152,834,776,A,0
30152,834,907,A,1
30152,834,200,B,1
18766,580,759,B,1
18766,580,783,A,0
18766,580,217,B,0
18766,580,758,C,0
18766,580,1135,C,1
18766,580,411,C,0
18766,580,724,C,1
18766,580,134,C,0
18766,580,943,B,1
18766,580,132,D,1
12165,1196,270,A,1
12165,1196,1045,C,1
12165,1196,729,C,0
12165,1196,177,B,1
12165,1196,622,A,1
12165,1196,839,C,1
12165,1196,655,A,1
12165,1196,841,B,0
12165,1196,899,D,1
12165,1196,358,B,1
26666,1002,197,D,0
26666,1002,713,B,0
26666,1002,692,A,0
26666,1002,1156,B,1
26666,1002,300,C,0
26666,1002,308,D,0
26666,1002,1092,B,0
26666,1002,734,B,1
26666,1002,105,B,1
35452,1214,539,D,0
35452,1214,521,C,0
35452,1214,183,C,1
35452,1214,723,C,1
35452,1214,850,D,1
35452,1214,569,A,0
35452,1214,108,D,1
35452,1214,730,B,0
35452,1214,512,C,1
35452,1214,660,B,1
35452,1214,501,A,1
18637,312,701,D,1
18637,312,966,C,0
18637,312,1152,A,1
18637,312,828,C,0
18637,312,458,B,1
18637,312,170,C,1
18637,312,917,B,1
18637,312,576,A,1
18637,312,550,B,1
5298,1450,759,D,1
5298,1450,789,A,1
5298,1450,999,D,1
5298,1450,846,B,1
5298,1450,524,C,0
5298,1450,34,A,1
5298,1450,531,A,1
5298,1450,1167,A,1
5298,1450,23,B,1
6888,1176,793,A,1
6888,1176,267,C,1
6888,1176,405,C,0
6888,1176,886,C,1
6888,1176,1007,D,0
6888,1176,895,B,1
6888,1176,230,B,0
6888,1176,863,D,0
6888,1176,821,D,1
33755,902,996,D,0
33755,902,682,A,0
33755,902,555,A,1
33755,902,251,A,1
33755,902,218,C,1
33755,902,61,C,1
33755,902,626,C,0
33755,902,270,A,1
33755,902,456,B,1
22328,663,423,D,0
22328,663,657,A,1
22328,663,896,D,0
22328,663,621,A,1
22328,663,966,A,1
22328,663,297,C,0
22328,663,19,C,1
22328,663,962,C,1
22328,663,95,A,1
22328,663,432,B,0
24261,516,1185,D,1
24261,516,439,D,1
24261,516,1110,B,1
24261,516,594,A,1
24261,516,636,B,1
24261,516,685,D,1
24261,516,312,B,1
24261,516,24,A,1
24261,516,320,B,1
24261,516,52,D,1
12842,54,263,D,1
12842,54,726,D,1
12842,54,75,C,1
12842,54,997,D,1
12842,54,404,A,1
12842,54,1174,C,1
12842,54,42,C,1
12842,54,1106,D,1
12842,54,139,D,0
12842,54,456,D,1
12842,54,54,A,1
12842,54,610,C,1
40649,344,1144,D,1
40649,344,391,D,1
40649,344,297,A,0
40649,344,542,A,1
40649,344,625,D,1
40649,344,445,A,1
40649,344,368,C,1
40649,344,790,A,1
40649,344,784,A,1
40649,344,250,A,1
40649,344,1167,D,1
40649,344,171,D,1
5964,141,507,C,1
5964,141,223,B,0
5964,141,1114,D,1
5964,141,925,A,1
5964,141,477,B,1
5964,141,186,C,0
5964,141,25,C,0
5964,141,492,C,1
5964,141,282,D,1
5964,141,949,D,1
22601,645,918,A,0
22601,645,517,B,1
22601,645,613,B,1
22601,645,87,C,1
22601,645,1042,D,0
22601,645,299,C,1
22601,645,991,C,1
22601,645,864,C,1
22601,645,433,B,1
22601,645,1085,D,1
22601,645,980,D,0
17090,532,1182,A,1
17090,532,65,A,1
17090,532,262,B,1
17090,532,413,D,0
17090,532,656,A,1
17090,532,479,D,1
17090,532,344,C,1
17090,532,122,A,1
17090,532,703,A,0
17090,532,442,A,1
37206,202,369,B,1
37206,202,58,C,1
37206,202,862,A,1
37206,202,594,D,1
37206,202,1041,A,0
37206,202,979,B,1
37206,202,690,D,1
37206,202,8,B,1
37206,202,492,B,0
37206,202,414,D,1
37206,202,1184,C,1
16309,493,423,A,1
16309,493,802,B,0
16309,493,1094,D,1
16309,493,555,D,1
16309,493,410,C,0
16309,493,533,B,0
16309,493,916,A,1
16309,493,1004,D,1
16309,493,207,B,1
16309,493,399,D,1
16309,493,1107,C,1
25132,557,532,A,1
25132,557,515,C,1
25132,557,115,B,0
25132,557,1008,A,1
25132,557,861,C,1
25132,557,1118,A,1
25132,557,715,B,1
25132,557,181,C,1
25132,557,919,B,1
25132,557,1005,C,1
25132,557,507,D,1
36108,1274,1148,B,1
36108,1274,170,D,1
36108,1274,257,D,0
36108,1274,59,B,0
36108,1274,254,D,0
36108,1274,793,D,1
36108,1274,24,C,1
36108,1274,171,B,1
36108,1274,943,B,0
36108,1274,481,C,1
36108,1274,756,A,0
30849,761,646,B,1
30849,761,247,B,0
30849,761,824,B,1
30849,761,1076,D,0
30849,761,1115,D,1
30849,761,1120,D,0
30849,761,1198,C,1
30849,761,1133,D,1
30849,761,665,B,1
11773,450,61,A,1
11773,450,684,B,0
11773,450,734,A,1
11773,450,1043,A,1
11773,450,1187,C,1
11773,450,314,B,1
11773,450,294,D,1
11773,450,396,C,1
11773,450,44,B,1
30243,1227,997,A,1
30243,1227,1104,C,1
30243,1227,860,A,1
30243,1227,68,B,1
30243,1227,838,C,1
30243,1227,448,A,0
30243,1227,1186,C,1
30243,1227,546,C,0
30243,1227,173,B,1
30243,1227,472,B,1
30243,1227,612,C,1
30243,1227,1002,C,1
2695,780,395,D,1
2695,780,586,C,0
2695,780,479,B,1
2695,780,719,C,1
2695,780,730,B,1
2695,780,178,A,1
2695,780,90,B,0
2695,780,243,A,1
2695,780,753,B,1
2695,780,695,D,0
2695,780,25,D,1
2695,780,195,D,1
34121,401,556,B,0
34121,401,578,A,0
34121,401,782,A,0
34121,401,636,A,1
34121,401,1006,A,1
34121,401,1144,A,1
34121,401,446,B,1
34121,401,295,C,0
34121,401,818,B,1
27289,817,139,C,0
27289,817,279,B,1
27289,817,1139,A,1
27289,817,687,D,0
27289,817,457,D,1
27289,817,814,A,1
27289,817,1019,C,1
27289,817,258,B,1
27289,817,977,D,1
27289,817,234,C,0
38998,1125,695,B,1
38998,1125,971,C,1
38998,1125,1064,A,1
38998,1125,187,D,0
38998,1125,325,C,1
38998,1125,721,D,0
38998,1125,68,C,1
38998,1125,342,D,1
38998,1125,1083,B,1
38998,1125,286,B,1
3150,314,962,D,1
3150,314,894,D,1
3150,314,1179,A,0
3150,314,621,B,1
3150,314,814,C,1
3150,314,848,D,1
3150,314,892,C,0
3150,314,79,C,0
3150,314,738,C,1
3150,314,774,A,0
3150,314,981,B,1
3150,314,782,B,1
8294,841,1199,D,1
8294,841,482,B,1
8294,841,795,A,1
8294,841,926,C,0
8294,841,188,D,1
8294,841,898,A,0
8294,841,854,C,1
8294,841,15,A,1
8294,841,66,B,0
27763,1318,213,A,1
27763,1318,374,B,0
27763,1318,577,B,1
27763,1318,1173,B,1
27763,1318,995,C,1
27763,1318,509,C,1
27763,1318,383,A,1
27763,1318,254,C,1
27763,1318,481,D,0
27810,630,96,D,0
27810,630,202,B,0
27810,630,1022,B,1
27810,630,747,C,1
27810,630,512,C,1
27810,630,1045,A,1
27810,630,1051,B,1
27810,630,365,A,1
27810,630,684,A,1
27744,184,172,A,0
27744,184,593,C,1
27744,184,353,D,1
27744,184,239,B,1
27744,184,611,D,0
27744,184,1134,D,1
27744,184,528,C,1
27744,184,63,D,1
27744,184,495,A,1
27744,184,1013,A,1
27744,184,713,A,1
27744,184,17,B,1
6619,1469,992,C,0
6619,1469,152,B,0
6619,1469,481,A,1
6619,1469,502,D,1
6619,1469,10,B,1
6619,1469,263,D,1
6619,1469,38,C,1
6619,1469,452,B,1
6619,1469,28,D,0
6619,1469,327,D,1
27707,418,982,B,0
27707,418,292,D,0
27707,418,670,A,1
27707,418,120,A,1
27707,418,252,C,1
27707,418,858,C,1
27707,418,557,B,1
27707,418,1134,B,0
27707,418,78,D,1
27707,418,552,A,1
27707,418,859,D,1
4832,490,938,C,1
4832,490,985,A,0
4832,490,524,D,1
4832,490,597,A,0
4832,490,92,A,1
4832,490,377,D,0
4832,490,960,A,1
4832,490,273,A,0
4832,490,321,B,1
3205,563,414,D,1
3205,563,664,A,1
3205,563,488,B,0
3205,563,970,A,1
3205,563,516,D,1
3205,563,1061,B,1
3205,563,760,B,1
3205,563,1164,C,1
3205,563,1103,B,0
3205,563,483,A,1
3205,563,1185,B,0
3205,563,566,D,0
16564,749,245,C,1
16564,749,447,C,1
16564,749,557,D,0
16564,749,364,C,1
16564,749,97,C,1
16564,749,281,C,1
16564,749,514,C,1
16564,749,1138,A,1
16564,749,742,C,0
16564,749,486,B,1
27594,1176,793,A,0
27594,1176,267,C,1
27594,1176,405,C,1
27594,1176,886,B,1
27594,1176,1007,C,1
27594,1176,895,D,1
27594,1176,230,C,1
27594,1176,863,C,1
27594,1176,821,A,1
15675,7,2,A,0
15675,7,530,B,1
15675,7,506,A,1
15675,7,363,D,1
15675,7,677,B,1
15675,7,575,D,0
15675,7,527,C,1
15675,7,1170,C,1
15675,7,1103,B,1
15675,7,1139,B,1
15675,7,1107,B,0
15675,7,1075,A,1
39220,793,282,C,1
39220,793,590,B,0
39220,793,164,B,1
39220,793,572,B,0
39220,793,1032,A,1
39220,793,862,C,1
39220,793,1104,A,1
39220,793,929,A,1
39220,793,293,D,0
28566,604,668,D,1
28566,604,709,D,0
28566,604,518,B,1
28566,604,471,C,1
28566,604,358,A,1
28566,604,1066,B,1
28566,604,872,A,1
28566,604,401,C,0
28566,604,371,B,0
28566,604,309,C,1
21562,299,735,C,1
21562,299,477,B,0
21562,299,558,C,1
21562,299,952,A,1
21562,299,990,A,1
21562,299,1102,B,1
21562,299,753,B,0
21562,299,364,C,0
21562,299,146,B,1
21562,299,332,A,1
21562,299,704,B,1
21562,299,768,D,0
16094,500,350,D,1
16094,500,1010,C,1
16094,500,767,B,1
16094,500,821,B,1
16094,500,73,C,1
16094,500,7,D,1
16094,500,238,C,1
16094,500,84,B,1
16094,500,834,B,0
34434,494,1178,A,1
34434,494,928,D,0
34434,494,401,C,0
34434,494,347,C,1
34434,494,588,D,1
34434,494,965,D,1
34434,494,195,D,1
34434,494,968,A,0
34434,494,161,C,1
34434,494,222,A,1
34434,494,1142,A,1
31562,174,871,C,0
31562,174,75,D,1
31562,174,1048,B,0
31562,174,636,C,1
31562,174,246,D,1
31562,174,788,A,1
31562,174,258,D,1
31562,174,240,A,1
31562,174,828,A,1
28437,499,1168,B,1
28437,499,981,A,1
28437,499,821,D,1
28437,499,1053,B,0
28437,499,887,D,0
28437,499,430,B,0
28437,499,860,A,0
28437,499,532,A,0
28437,499,722,D,1
28437,499,51,B,0
28437,499,179,B,1
37305,1256,1192,C,1
37305,1256,708,C,1
37305,1256,874,D,1
37305,1256,260,A,1
37305,1256,1060,C,1
37305,1256,689,A,1
37305,1256,455,C,0
37305,1256,917,B,1
37305,1256,482,D,1
37305,1256,616,C,1
37305,1256,663,B,1
37305,1256,3,C,0
9036,1495,1161,D,1
9036,1495,498,C,1
9036,1495,779,B,1
9036,1495,905,D,1
9036,1495,986,A,1
9036,1495,1021,B,0
9036,1495,542,A,0
9036,1495,221,C,1
9036,1495,272,D,1
9036,1495,268,D,1
9036,1495,322,D,1
17251,936,968,A,1
17251,936,1181,A,1
17251,936,822,B,1
17251,936,271,C,1
17251,936,385,A,1
17251,936,57,D,1
17251,936,403,B,1
17251,936,608,B,0
17251,936,1151,C,1
24441,724,415,D,1
24441,724,148,D,1
24441,724,143,A,1
24441,724,851,D,1
24441,724,847,C,1
24441,724,675,A,1
24441,724,324,A,0
24441,724,445,A,1
24441,724,681,A,0
24441,724,153,A,1
24441,724,572,C,0
40007,1138,459,C,0
40007,1138,598,A,1
40007,1138,228,C,1
40007,1138,430,B,1
40007,1138,1123,B,1
40007,1138,798,C,1
40007,1138,210,A,1
40007,1138,969,B,0
40007,1138,1029,B,1
40007,1138,1007,A,1
17381,1190,693,B,0
17381,1190,744,B,0
17381,1190,27,D,1
17381,1190,349,B,1
17381,1190,896,A,1
17381,1190,666,B,1
17381,1190,845,A,1
17381,1190,409,D,0
17381,1190,1076,D,1
17381,1190,1135,C,1
17381,1190,671,D,1
17381,1190,1158,A,1
29866,1398,239,A,0
29866,1398,1165,A,1
29866,1398,913,A,1
29866,1398,507,B,1
29866,1398,379,D,1
29866,1398,1018,B,0
29866,1398,272,B,1
29866,1398,1093,B,1
29866,1398,41,D,1
29866,1398,427,D,1
35147,379,811,C,0
35147,379,41,C,1
35147,379,356,C,1
35147,379,336,B,1
35147,379,802,A,1
35147,379,352,A,1
35147,379,1080,B,1
35147,379,44,D,1
35147,379,452,B,0
35147,379,628,D,1
35147,379,163,C,0
5965,342,167,A,1
5965,342,350,D,1
5965,342,791,C,1
5965,342,149,D,1
5965,342,1115,A,1
5965,342,661,D,1
5965,342,524,A,0
5965,342,130,A,1
5965,342,845,D,1
5965,342,69,D,1
5965,342,585,B,1
20640,782,1019,A,1
20640,782,631,A,1
20640,782,1068,D,0
20640,782,180,A,0
20640,782,710,B,1
20640,782,299,C,1
20640,782,1135,A,1
20640,782,1015,B,1
20640,782,836,C,1
20640,782,270,B,1
22059,137,206,A,1
22059,137,1134,D,1
22059,137,622,D,1
22059,137,715,A,1
22059,137,382,C,1
22059,137,282,C,0
22059,137,132,B,1
22059,137,302,C,1
22059,137,405,C,1
21161,463,819,A,0
21161,463,605,D,1
21161,463,1050,D,1
21161,463,1148,C,1
21161,463,357,D,1
21161,463,739,B,1
21161,463,1037,B,1
21161,463,1035,B,1
21161,463,552,B,1
35476,1074,1112,D,1
35476,1074,10,C,1
35476,1074,202,A,0
35476,1074,571,A,1
35476,1074,286,A,0
35476,1074,712,D,1
35476,1074,384,D,1
35476,1074,62,D,1
35476,1074,766,B,1
35476,1074,1147,B,1
35476,1074,262,B,1
35476,1074,472,D,1
31309,1272,946,A,0
31309,1272,26,B,1
31309,1272,910,B,1
31309,1272,668,D,1
31309,1272,961,C,1
31309,1272,132,C,0
31309,1272,232,D,1
31309,1272,545,D,0
31309,1272,71,D,1
31309,1272,368,B,1
31309,1272,1122,A,1
31309,1272,101,C,1
24507,518,257,C,1
24507,518,571,D,0
24507,518,788,C,0
24507,518,1141,D,1
24507,518,1026,C,0
24507,518,622,A,1
24507,518,780,C,1
24507,518,427,D,1
24507,518,409,A,1
24507,518,294,D,1
21813,692,983,A,0
21813,692,1093,A,1
21813,692,1066,C,1
21813,692,728,B,1
21813,692,844,C,1
21813,692,630,C,1
21813,692,925,D,1
21813,692,536,D,1
21813,692,322,C,1
21813,692,1165,C,1
21813,692,416,D,1
21813,692,606,B,1
4056,1092,904,C,1
4056,1092,136,D,1
4056,1092,758,B,1
4056,1092,440,B,0
4056,1092,704,B,1
4056,1092,518,A,0
4056,1092,746,B,1
4056,1092,1169,C,0
4056,1092,767,A,1
4056,1092,499,D,1
4056,1092,72,C,1
4056,1092,1090,A,1
4180,17,424,C,1
4180,17,705,B,1
4180,17,42,B,0
4180,17,679,B,0
4180,17,759,A,0
4180,17,64,C,0
4180,17,776,B,1
4180,17,280,B,1
4180,17,856,C,1
4180,17,258,B,1
22145,1006,926,B,0
22145,1006,1188,A,1
22145,1006,194,B,1
22145,1006,999,D,1
22145,1006,266,C,1
22145,1006,1019,B,1
22145,1006,746,B,1
22145,1006,1176,C,1
22145,1006,1197,B,1
22145,1006,881,C,1
22145,1006,226,D,1
22145,1006,480,A,1
7836,1366,238,B,0
7836,1366,737,C,1
7836,1366,169,D,1
7836,1366,643,B,1
7836,1366,246,A,0
7836,1366,332,D,1
7836,1366,645,A,1
7836,1366,355,B,1
7836,1366,611,C,1
7836,1366,79,B,1
12426,231,844,C,1
12426,231,1122,A,1
12426,231,1108,D,1
12426,231,327,C,1
12426,231,969,D,0
12426,231,962,B,1
12426,231,577,A,1
12426,231,169,C,0
12426,231,255,B,1
10867,407,817,B,1
10867,407,479,B,1
10867,407,1115,D,1
10867,407,33,A,0
10867,407,24,A,1
10867,407,640,A,0
10867,407,304,C,1
10867,407,1164,C,1
10867,407,1028,D,0
10867,407,306,A,1
10867,407,441,B,0
22939,643,840,B,1
22939,643,548,C,1
22939,643,85,C,0
22939,643,651,C,0
22939,643,915,C,1
22939,643,257,B,1
22939,643,1011,A,1
22939,643,409,A,1
22939,643,673,C,1
22939,643,31,B,1
22939,643,1162,C,1
29420,1371,606,C,0
29420,1371,566,D,1
29420,1371,1200,B,1
29420,1371,55,C,1
29420,1371,507,B,1
29420,1371,951,D,0
29420,1371,301,C,1
29420,1371,425,D,1
29420,1371,251,C,1
7069,995,1023,B,0
7069,995,499,B,1
7069,995,1128,D,1
7069,995,287,D,0
7069,995,1188,B,0
7069,995,508,A,0
7069,995,292,D,1
7069,995,582,A,1
7069,995,405,A,1
30049,678,458,C,1
30049,678,479,B,0
30049,678,275,A,1
30049,678,469,C,0
30049,678,95,B,1
30049,678,36,D,1
30049,678,31,A,1
30049,678,865,C,1
30049,678,266,C,1
30049,678,1178,C,1
30049,678,778,D,1
30049,678,513,D,0
15469,360,491,B,1
15469,360,430,A,1
15469,360,239,B,1
15469,360,222,D,1
15469,360,614,C,1
15469,360,75,B,1
15469,360,290,D,1
15469,360,698,C,1
15469,360,70,A,1
15469,360,1080,C,1
15469,360,359,B,1
15469,360,514,B,0
13902,689,1029,C,1
13902,689,869,C,1
13902,689,691,D,0
13902,689,1151,B,1
13902,689,67,C,1
13902,689,884,C,1
13902,689,592,A,1
13902,689,1098,C,1
13902,689,81,D,0
14119,1103,1004,C,1
14119,1103,343,C,1
14119,1103,690,A,1
14119,1103,937,A,1
14119,1103,368,B,0
14119,1103,413,D,1
14119,1103,606,A,1
14119,1103,892,B,1
14119,1103,1144,D,1
14119,1103,274,C,1
14119,1103,298,B,1
21549,618,1106,A,0
21549,618,920,B,0
21549,618,858,A,0
21549,618,848,B,0
21549,618,860,C,1
21549,618,1010,D,0
21549,618,268,C,0
21549,618,191,C,1
21549,618,363,B,0
3664,1464,423,B,1
3664,1464,1148,B,1
3664,1464,988,A,0
3664,1464,710,B,1
3664,1464,779,C,0
3664,1464,1059,C,0
3664,1464,741,C,1
3664,1464,1122,D,1
3664,1464,979,A,0
3664,1464,342,B,0
3664,1464,1177,C,1
3664,1464,826,D,1
29341,1278,442,B,1
29341,1278,544,D,1
29341,1278,316,D,1
29341,1278,190,C,1
29341,1278,681,D,1
29341,1278,908,B,0
29341,1278,327,B,1
29341,1278,247,C,1
29341,1278,376,C,1
29341,1278,949,B,1
35336,8,175,C,0
35336,8,1187,C,1
35336,8,119,C,0
35336,8,358,B,0
35336,8,1033,B,0
35336,8,1104,A,0
35336,8,1198,B,1
35336,8,1121,B,1
35336,8,182,C,1
18847,1019,390,C,1
18847,1019,477,C,1
18847,1019,1086,D,0
18847,1019,218,A,0
18847,1019,439,C,0
18847,1019,398,D,1
18847,1019,311,D,1
18847,1019,974,D,1
18847,1019,756,B,0
18847,1019,963,A,1
18847,1019,1166,B,1
18847,1019,272,C,0
15547,1263,704,C,1
15547,1263,491,A,1
15547,1263,952,A,1
15547,1263,699,D,1
15547,1263,1099,C,1
15547,1263,927,C,0
15547,1263,1148,B,1
15547,1263,1002,B,1
15547,1263,811,B,1
15547,1263,492,D,1
15547,1263,737,D,1
15547,1263,1165,D,1
17772,161,205,D,0
17772,161,1098,A,1
17772,161,370,B,1
17772,161,857,A,0
17772,161,1017,D,1
17772,161,435,A,1
17772,161,26,D,1
17772,161,196,C,0
17772,161,818,A,0
17772,161,226,A,1
27479,412,405,A,1
27479,412,176,D,1
27479,412,426,C,0
27479,412,371,A,1
27479,412,316,B,1
27479,412,317,B,1
27479,412,165,C,0
27479,412,797,B,1
27479,412,970,A,1
29640,840,553,C,1
29640,840,30,D,1
29640,840,330,A,1
29640,840,817,A,1
29640,840,33,D,1
29640,840,201,A,1
29640,840,396,C,0
29640,840,29,D,1
29640,840,22,D,1
36876,553,937,B,1
36876,553,367,A,1
36876,553,821,D,0
36876,553,1161,C,1
36876,553,124,A,1
36876,553,1144,A,0
36876,553,476,C,1
36876,553,866,D,1
36876,553,314,A,1
40589,759,528,D,1
40589,759,215,B,1
40589,759,223,B,1
40589,759,407,D,1
40589,759,180,B,0
40589,759,361,B,1
40589,759,504,A,1
40589,759,529,C,1
40589,759,7,B,0
40589,759,520,C,1
40589,759,587,D,0
19200,1435,1074,D,0
19200,1435,543,C,0
19200,1435,527,C,1
19200,1435,1026,B,1
19200,1435,304,B,0
19200,1435,601,C,1
19200,1435,1165,B,1
19200,1435,584,C,1
19200,1435,335,C,1
19200,1435,1094,A,1
19200,1435,739,D,1
28267,1294,745,B,1
28267,1294,320,D,1
28267,1294,231,C,1
28267,1294,71,B,1
28267,1294,317,D,1
28267,1294,486,B,1
28267,1294,62,B,0
28267,1294,267,D,1
28267,1294,185,D,1
28267,1294,252,A,1
28267,1294,885,D,0
19108,956,634,D,0
19108,956,147,D,1
19108,956,753,D,1
19108,956,807,B,1
19108,956,985,B,1
19108,956,146,A,1
19108,956,604,C,1
19108,956,189,C,1
19108,956,233,C,0
19108,956,650,A,0
19108,956,369,A,1
13724,1342,775,D,0
13724,1342,279,B,1
13724,1342,658,C,1
13724,1342,938,A,0
13724,1342,126,D,1
13724,1342,1108,D,0
13724,1342,273,B,1
13724,1342,368,B,1
13724,1342,583,C,1
13724,1342,1016,D,1
34493,52,393,D,1
34493,52,1171,C,0
34493,52,488,D,1
34493,52,591,B,1
34493,52,9,A,1
34493,52,66,B,0
34493,52,263,A,1
34493,52,765,B,0
34493,52,278,B,0
14891,426,695,D,1
14891,426,732,A,0
14891,426,671,D,1
14891,426,122,D,1
14891,426,440,D,0
14891,426,1052,A,1
14891,426,402,C,0
14891,426,1058,D,1
14891,426,567,B,1
14891,426,34,D,0
17408,1156,38,C,0
17408,1156,467,C,1
17408,1156,498,D,1
17408,1156,669,B,1
17408,1156,684,B,1
17408,1156,474,A,1
17408,1156,569,B,1
17408,1156,903,A,1
17408,1156,358,C,0
30877,330,850,A,1
30877,330,44,A,0
30877,330,930,D,1
30877,330,1007,B,1
30877,330,849,D,1
30877,330,1116,C,1
30877,330,1158,B,1
30877,330,961,C,1
30877,330,439,B,1
30877,330,126,D,1
13091,802,1049,D,1
13091,802,557,A,1
13091,802,834,D,0
13091,802,447,C,1
13091,802,295,A,0
13091,802,567,C,1
13091,802,1112,A,0
13091,802,801,D,1
13091,802,4,C,1
13091,802,969,A,0
27283,666,1046,B,1
27283,666,1121,D,1
27283,666,422,A,1
27283,666,351,B,1
27283,666,223,B,1
27283,666,1188,C,1
27283,666,170,A,1
27283,666,685,D,0
